"schoolname","State","District","No.students","percAmericanIndian","percAsian","percHawaiian","percBlack","percHispanic","percWhite","More","Lep","percIdea","perc504","Zip","Montessori","SCHID","ps","kinder","first","second","third","fourth","fifth","sixth","seventh","eighth","nineth","tenth","eleventh","twelfth","magnet","charter","SCHOOL_NAME","title","FRLperc","distance","weights","subclass","Lea.State","ID","Year","Category","Sex","no.AmericanIndianAbs","no.AsianAbs","no.HawaiianPIAbs","no.HispanicAbs","no.BlackAbs","no.WhiteAbs","no.Two.or.more.racesAbs","TotalAbs","no.IdeaAbs","no.504Abs","no.LEPAbs"
"newdiscoveriesmontessoriacademy","MN","newdiscoveriesmontessoriacademy",196,5,0,1,3.1,9,82.1,0,0,46,9.2,55904,1,3616,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,"NEW DISCOVERIES MONTESSORI ACADEMY",1,59.7,1.27710883589877,1,82,"MN",2.70028e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","-","8","1",9,"3","1","-"
"nokomismontessorinorthcampus","MN","st.paulpublicschooldistrict",420,0.7,53,0,8,7,24,7.6,34.8,10.5,1,55119,1,1194,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"NOKOMIS MONTESSORI NORTH CAMPUS",1,61.9,-0.632265259894038,1,83,"MN",2.73384e+11,2017,"Students absent 15 or more school dates during school year","M","-","4","-","2","3","6","2",17,"7","-","3"
"nokomismontessorinorthcampus","MN","st.paulpublicschooldistrict",420,0.7,53,0,8,7,24,7.6,34.8,10.5,1,55119,1,1194,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"NOKOMIS MONTESSORI NORTH CAMPUS",1,61.9,-0.632265259894038,1,83,"MN",2.73384e+11,2017,"Students absent 15 or more school dates during school year","F","-","4","-","1","-","4","1",10,"3","-","1"
"nokomismontessorisouthcampus","MN","st.paulpublicschooldistrict",287,0,42,0,13.6,12.9,21.6,10.1,31.4,12.9,0.3,55106,1,4684,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"NOKOMIS MONTESSORI SOUTH CAMPUS",1,57.5,-0.3968889936705,1,84,"MN",2.73384e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1","1","3","1",6,"-","1","1"
"nokomismontessorisouthcampus","MN","st.paulpublicschooldistrict",287,0,42,0,13.6,12.9,21.6,10.1,31.4,12.9,0.3,55106,1,4684,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"NOKOMIS MONTESSORI SOUTH CAMPUS",1,57.5,-0.3968889936705,1,84,"MN",2.73384e+11,2017,"Students absent 15 or more school dates during school year","M","-","3","-","3","2","4","1",13,"3","-","2"
"northavondalemontessorielementaryschool","OH","cincinnaticity",617,0.2,1.5,0.2,70.3,1.1,19.6,7.1,1.6,13.1,3.9,45229,1,353,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"North Avondale Montessori Elementary School",1,94.4,-0.954099730485759,1,85,"OH",3.90438e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","20","2","-",22,"7","-","-"
"northavondalemontessorielementaryschool","OH","cincinnaticity",617,0.2,1.5,0.2,70.3,1.1,19.6,7.1,1.6,13.1,3.9,45229,1,353,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"North Avondale Montessori Elementary School",1,94.4,-0.954099730485759,1,85,"OH",3.90438e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","1","29","-","2",32,"6","1","1"
"northeastohiocollegepreparatoryschool","OH","northeastohiocollegepreparatoryschool",504,0,0,0,78.4,11.5,5,5.4,1.8,17.9,0.6,44113,0,5644,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"Northeast Ohio College Preparatory School",1,52.7,-0.716000152184914,1,31,"OH",390137605644,2017,"Students absent 15 or more school dates during school year","F","-","-","-","10.00","98","7","9.00",124,"20","2.00","1.00"
"northeastohiocollegepreparatoryschool","OH","northeastohiocollegepreparatoryschool",504,0,0,0,78.4,11.5,5,5.4,1.8,17.9,0.6,44113,0,5644,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"Northeast Ohio College Preparatory School",1,52.7,-0.716000152184914,1,31,"OH",390137605644,2017,"Students absent 15 or more school dates during school year","M","-","-","-","13.00","90","4","7.00",114,"29","1.00","1.00"
"northglademontessorischool","MI","kalamazoopublicschools",252,0.4,1.2,0,50.8,2.4,35.3,10,4.4,4,2,49007,1,5667,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"Northglade Montessori School",1,70.5,-0.912051033577438,1,86,"MI",2.61995e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1","16","-","3",20,"-","1","1"
"northglademontessorischool","MI","kalamazoopublicschools",252,0.4,1.2,0,50.8,2.4,35.3,10,4.4,4,2,49007,1,5667,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"Northglade Montessori School",1,70.5,-0.912051033577438,1,86,"MI",2.61995e+11,2017,"Students absent 15 or more school dates during school year","M","-","2","-","-","8","5","2",17,"2","2","2"
"northlakesacademy","MN","northlakesacademy",191,0,2.6,0,4.2,6.3,84.3,2.1,2.6,29.3,5.8,55025,0,3045,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,"NORTH LAKES ACADEMY",1,24.2,-1.03112734374789,1,87,"MN",270017703045,2017,"Students absent 15 or more school dates during school year","M","-","-","-","1","1.00","8","-",10,"4","2","-"
"northlakesacademy","MN","northlakesacademy",191,0,2.6,0,4.2,6.3,84.3,2.1,2.6,29.3,5.8,55025,0,3045,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,"NORTH LAKES ACADEMY",1,24.2,-1.03112734374789,1,87,"MN",270017703045,2017,"Students absent 15 or more school dates during school year","F","1.00","-","-","1","-","13","-",15,"5","1","-"
"northparkmontessoriacademy","MI","grandrapidspublicschools",495,0.6,1.2,0,8.3,9.7,69.7,10.5,2.2,13.5,0,49525,1,7746,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"North Park Montessori Academy",1,38.3,-0.655980026895788,1,87,"MI",2.61644e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1","2","13","3",19,"2","-","1"
"northparkmontessoriacademy","MI","grandrapidspublicschools",495,0.6,1.2,0,8.3,9.7,69.7,10.5,2.2,13.5,0,49525,1,7746,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"North Park Montessori Academy",1,38.3,-0.655980026895788,1,87,"MI",2.61644e+11,2017,"Students absent 15 or more school dates during school year","M","-","2","-","4","1","8","3",18,"6","-","3"
"ozarkmontessoriacademyspringdale","AR","ozarkmontessoriacademyspringdale",187,0,0,1.6,1.6,36.9,58.8,0.5,17.1,0,1.1,72764,1,1612,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"OZARK MONTESSORI ACADEMY SPRINGDALE",1,35.5,0.768820814716034,1,88,"AR",50041501612,2017,"Students absent 15 or more school dates during school year","F","-","0","0","1","0","2","0",3,"0","-","1"
"ozarkmontessoriacademyspringdale","AR","ozarkmontessoriacademyspringdale",187,0,0,1.6,1.6,36.9,58.8,0.5,17.1,0,1.1,72764,1,1612,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"OZARK MONTESSORI ACADEMY SPRINGDALE",1,35.5,0.768820814716034,1,88,"AR",50041501612,2017,"Students absent 15 or more school dates during school year","M","-","-","0","0","0","3","-",3,"0","0","0"
"parkerwoodsmontessori","OH","cincinnaticity",591,0,1,0,56.5,2.4,32.7,7.1,4,20.5,3.9,45229,1,393,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"Parker Woods Montessori",1,87.1,-0.978784751294802,1,89,"OH",3.90438e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","1","1","41","13","2",58,"6","2","1"
"parkerwoodsmontessori","OH","cincinnaticity",591,0,1,0,56.5,2.4,32.7,7.1,4,20.5,3.9,45229,1,393,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"Parker Woods Montessori",1,87.1,-0.978784751294802,1,89,"OH",3.90438e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","3","31","16","4",54,"19","2","4"
"parkwaymontessori/communitymiddle","MN","st.paulpublicschooldistrict",569,1.2,41,0,23.9,16.7,13,4.2,23,15.8,1.2,55106,1,4681,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,"PARKWAY MONTESSORI/COMMUNITY MIDDLE",1,79.1,-4.67153223223336,1,90,"MN",2.73384e+11,2017,"Students absent 15 or more school dates during school year","M","1","4","-","7","22","5","9",48,"10","-","5"
"parkwaymontessori/communitymiddle","MN","st.paulpublicschooldistrict",569,1.2,41,0,23.9,16.7,13,4.2,23,15.8,1.2,55106,1,4681,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,"PARKWAY MONTESSORI/COMMUNITY MIDDLE",1,79.1,-4.67153223223336,1,90,"MN",2.73384e+11,2017,"Students absent 15 or more school dates during school year","F","1","-","-","8","20","8","2",39,"8","-","3"
"pearlshawthorneschool","NY","yonkerscityschooldistrict",881,0.1,20.5,0,13.4,37.3,25.3,3.1,1.6,8.5,0.9,10705,0,4539,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"PEARLS HAWTHORNE SCHOOL",1,30.4,-0.418361813809816,1,13,"NY",363192004539,2017,"Students absent 15 or more school dates during school year","M","-","4.00","-","12","5","10","2.00",33,"6","-","1.00"
"pearlshawthorneschool","NY","yonkerscityschooldistrict",881,0.1,20.5,0,13.4,37.3,25.3,3.1,1.6,8.5,0.9,10705,0,4539,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"PEARLS HAWTHORNE SCHOOL",1,30.4,-0.418361813809816,1,13,"NY",363192004539,2017,"Students absent 15 or more school dates during school year","F","-","4.00","-","19","6","3","5.00",37,"3","-","-"
"pinewoodelementary","MN","rochesterpublicschooldistrict",327,1,4,0,15,9,63,9,13,12,1,55904,0,1009,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"PINEWOOD ELEMENTARY",1,36.7,-0.939718446032888,1,43,"MN",2.73e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1","1","6","1",9,"1","-","1"
"pinewoodelementary","MN","rochesterpublicschooldistrict",327,1,4,0,15,9,63,9,13,12,1,55904,0,1009,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"PINEWOOD ELEMENTARY",1,36.7,-0.939718446032888,1,43,"MN",2.73e+11,2017,"Students absent 15 or more school dates during school year","M","-","2","-","3","3","8","3",19,"8","-","2"
"pittsburghdilworthk-5","PA","pittsburghsd",496,0.6,1,0.2,60.7,2.2,28.8,6.5,0,8.7,0.2,15206,0,6024,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Pittsburgh Dilworth K-5",1,53.8,-0.246317001974127,1,29,"PA",421917006024,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","13","4","-",17,"2","-","-"
"pittsburghdilworthk-5","PA","pittsburghsd",496,0.6,1,0.2,60.7,2.2,28.8,6.5,0,8.7,0.2,15206,0,6024,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Pittsburgh Dilworth K-5",1,53.8,-0.246317001974127,1,29,"PA",421917006024,2017,"Students absent 15 or more school dates during school year","M","-","-","-","1.00","9","2","-",12,"2","-","-"
"pittsburghfultonk-5","PA","pittsburghsd",355,0,2,0.8,79.2,1.7,10.7,5.4,1,19.4,0.3,15206,0,6026,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Pittsburgh Fulton K-5",1,77.3,-0.67333287853489,1,73,"PA",421917006026,2017,"Students absent 15 or more school dates during school year","F","-","-","2.00","1.00","34","2","2.00",41,"10","-","-"
"pittsburghfultonk-5","PA","pittsburghsd",355,0,2,0.8,79.2,1.7,10.7,5.4,1,19.4,0.3,15206,0,6026,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Pittsburgh Fulton K-5",1,77.3,-0.67333287853489,1,73,"PA",421917006026,2017,"Students absent 15 or more school dates during school year","M","-","1.00","-","-","43","2","1.00",47,"12","-","-"
"pittsburghmontessorik-5","PA","pittsburghsd",354,0,3,0.8,18.9,1.7,69.5,6.2,0,8.2,1.4,15206,1,351,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Pittsburgh Montessori K-5",1,29.2,0.865796546696547,1,92,"PA",4.21917e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","6","5","-",11,"2","-","-"
"pittsburghmontessorik-5","PA","pittsburghsd",354,0,3,0.8,18.9,1.7,69.5,6.2,0,8.2,1.4,15206,1,351,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Pittsburgh Montessori K-5",1,29.2,0.865796546696547,1,92,"PA",4.21917e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","5","5","-",10,"2","2","-"
"pleasantridgemontessorischool","OH","cincinnaticity",657,0,0,0,50.8,4,36.8,8.4,3.8,23.3,5.2,45213,1,362,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"Pleasant Ridge Montessori School",1,99.5,-2.71161843802132,1,93,"OH",3.90438e+11,2017,"Students absent 15 or more school dates during school year","M","-","1","-","4","70","14","5",94,"16","7","2"
"pleasantridgemontessorischool","OH","cincinnaticity",657,0,0,0,50.8,4,36.8,8.4,3.8,23.3,5.2,45213,1,362,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"Pleasant Ridge Montessori School",1,99.5,-2.71161843802132,1,93,"OH",3.90438e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","1","5","51","8","7",72,"17","4","3"
"polkstatelakelandgatewaytocollegecharterhighschool","FL","polk",214,0,1,0,32.2,19,42.5,3.7,2,2,4.7,33803,0,8246,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,"POLK STATE LAKELAND GATEWAY TO COLLEGE CHARTER HIGH SCHOOL",1,4.7,-1.2209509431878,1,35,"FL",120159008246,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","1","1","-",2,"-","-","-"
"polkstatelakelandgatewaytocollegecharterhighschool","FL","polk",214,0,1,0,32.2,19,42.5,3.7,2,2,4.7,33803,0,8246,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,"POLK STATE LAKELAND GATEWAY TO COLLEGE CHARTER HIGH SCHOOL",1,4.7,-1.2209509431878,1,35,"FL",120159008246,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","1","3","-",4,"-","-","-"
"prescottvalleyschool","AZ","prescottvalleycharterschool",258,1.9,1,0.8,1.2,39.5,54,1.9,10,22.9,4.7,86314,0,2321,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,"Prescott Valley School",1,75.6,-0.470636703365948,1,98,"AZ",40044402321,2017,"Students absent 15 or more school dates during school year","M","2.00","-","-","21","3.00","23","-",49,"12","-","8.00"
"prescottvalleyschool","AZ","prescottvalleycharterschool",258,1.9,1,0.8,1.2,39.5,54,1.9,10,22.9,4.7,86314,0,2321,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,"Prescott Valley School",1,75.6,-0.470636703365948,1,98,"AZ",40044402321,2017,"Students absent 15 or more school dates during school year","F","-","-","-","10","2.00","27","-",39,"6","-","4.00"
"renaissancecharteratcrownpoint","FL","orange",787,0.4,6.5,1.3,34.2,28,26.3,3.4,9.1,8,5,34761,0,8564,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,"RENAISSANCE CHARTER AT CROWN POINT",1,17.7,-1.04531588891219,1,109,"FL",120144008564,2017,"Students absent 15 or more school dates during school year","F","1.00","6.00","1.00","26","25.00","16","1.00",76,"3","6.00","7.00"
"renaissancecharteratcrownpoint","FL","orange",787,0.4,6.5,1.3,34.2,28,26.3,3.4,9.1,8,5,34761,0,8564,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,"RENAISSANCE CHARTER AT CROWN POINT",1,17.7,-1.04531588891219,1,109,"FL",120144008564,2017,"Students absent 15 or more school dates during school year","M","-","5.00","1.00","22","26.00","20","2.00",76,"17","9.00","8.00"
"ridgemoorparkmontessori","MI","grandrapidspublicschools",83,0,2.4,0,30.1,15.7,41,10.8,7.2,14.5,0,49546,1,8812,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"Ridgemoor Park Montessori",1,58,-1.07853247287163,1,94,"MI",2.61644e+11,2017,"Students absent 15 or more school dates during school year","F","-","1","-","-","1","2","2",6,"2","-","1"
"ridgemoorparkmontessori","MI","grandrapidspublicschools",83,0,2.4,0,30.1,15.7,41,10.8,7.2,14.5,0,49546,1,8812,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"Ridgemoor Park Montessori",1,58,-1.07853247287163,1,94,"MI",2.61644e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","3","4","2","-",9,"-","-","1"
"river'sedgemontessoriprek-6school","OH","daytoncity",554,0,2,0,50,4.3,37.9,5.6,13.5,11.4,0.4,45405,1,791,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"River's Edge Montessori PreK-6 School",1,99.5,-2.81293976302267,1,95,"OH",3.90438e+11,2017,"Students absent 15 or more school dates during school year","F","-","1","-","3","22","16","1",43,"5","1","5"
"river'sedgemontessoriprek-6school","OH","daytoncity",554,0,2,0,50,4.3,37.9,5.6,13.5,11.4,0.4,45405,1,791,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"River's Edge Montessori PreK-6 School",1,99.5,-2.81293976302267,1,95,"OH",3.90438e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","1","16","16","5",38,"6","-","3"
"riverviewmiddle","WI","barronareaschooldistrict",378,0,0,0,11,6.3,78.8,3.2,9,15.1,0,54812,0,118,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Riverview Middle",1,54.9,-4.67701169467003,1,90,"WI",550087000118,2017,"Students absent 15 or more school dates during school year","F","1.00","-","-","3.00","1","16","-",21,"6","-","-"
"riverviewmiddle","WI","barronareaschooldistrict",378,0,0,0,11,6.3,78.8,3.2,9,15.1,0,54812,0,118,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Riverview Middle",1,54.9,-4.67701169467003,1,90,"WI",550087000118,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","1","16","1.00",18,"6","-","1.00"
"riverwaylearningcommunitychtr","MN","riverwaylearningcommunitychtr",67,0,0,0,26.9,0,73.1,0,0,28,0,55987,0,3478,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,"RIVERWAY LEARNING COMMUNITY CHTR",1,66.7,0.790596350180945,1,105,"MN",270022103478,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","-","1","1.00",2,"1.00","-","-"
"riverwaylearningcommunitychtr","MN","riverwaylearningcommunitychtr",67,0,0,0,26.9,0,73.1,0,0,28,0,55987,0,3478,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,"RIVERWAY LEARNING COMMUNITY CHTR",1,66.7,0.790596350180945,1,105,"MN",270022103478,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","-","2","1.00",3,"-","-","-"
"rochelleschoolofthearts","FL","polk",849,0,1,0,45.9,17.2,32.2,4,3,4,6,33880,0,1719,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"ROCHELLE SCHOOL OF THE ARTS",1,44.9,0.807286008595289,1,96,"FL",120159001719,2017,"Students absent 15 or more school dates during school year","F","-","-","-","4.00","9.00","12","4.00",29,"4.00","3.00","-"
"rochelleschoolofthearts","FL","polk",849,0,1,0,45.9,17.2,32.2,4,3,4,6,33880,0,1719,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"ROCHELLE SCHOOL OF THE ARTS",1,44.9,0.807286008595289,1,96,"FL",120159001719,2017,"Students absent 15 or more school dates during school year","M","-","-","-","6.00","9.00","1","2.00",18,"1.00","1.00","-"
"rocklinindependentcharteracademy","CA","rocklinunified",151,2,5.3,0,0,14.6,66.2,11.9,0.7,9.9,0,95765,0,13722,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,"Rocklin Independent Charter Academy",1,29.8,0.739538331607246,1,4,"CA",60001313722,2017,"Students absent 15 or more school dates during school year","M","-","5.00","-","8","-","26","2",41,"4","4.00","-"
"rocklinindependentcharteracademy","CA","rocklinunified",151,2,5.3,0,0,14.6,66.2,11.9,0.7,9.9,0,95765,0,13722,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,"Rocklin Independent Charter Academy",1,29.8,0.739538331607246,1,4,"CA",60001313722,2017,"Students absent 15 or more school dates during school year","F","-","2.00","-","15","-","36","8",61,"6","4.00","-"
"rockymountainprep:southwest","CO","schooldistrictno.1inthecountyofdenverandstateofc",290,0.7,2.1,0,2.8,86.2,6.6,1.4,60.7,14,1,80219,0,6646,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"ROCKY MOUNTAIN PREP: SOUTHWEST",1,91.7,-1.22248209307357,1,85,"CO",80336006646,2017,"Students absent 15 or more school dates during school year","M","1.00","2.00","0.00","28","2","2","0",35,"14","-","13"
"rockymountainprep:southwest","CO","schooldistrictno.1inthecountyofdenverandstateofc",290,0.7,2.1,0,2.8,86.2,6.6,1.4,60.7,14,1,80219,0,6646,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"ROCKY MOUNTAIN PREP: SOUTHWEST",1,91.7,-1.22248209307357,1,85,"CO",80336006646,2017,"Students absent 15 or more school dates during school year","F","-","1.00","-","17","2","1","0",21,"4","-","8"
"roselandmontessori","LA","tangipahoaparish",459,0,0,0,37,0.9,57.7,4.4,0,15.9,15.5,70586,1,1321,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"Roseland Montessori",1,38.9,2.00258786519189,1,96,"LA",2.20168e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","10","23","-",33,"7","6","-"
"roselandmontessori","LA","tangipahoaparish",459,0,0,0,37,0.9,57.7,4.4,0,15.9,15.5,70586,1,1321,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"Roseland Montessori",1,38.9,2.00258786519189,1,96,"LA",2.20168e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","7","12","3",22,"1","5","-"
"rosenthalmontessorielementaryschool","LA","rapidesparish",391,0,1.5,0,80.6,0.5,17.4,0,0,4.3,1.5,71301,1,1076,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"Rosenthal Montessori Elementary School",1,80.6,-1.48376223300434,1,97,"LA",2.20129e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","4","2","-",6,"2","1","-"
"rosenthalmontessorielementaryschool","LA","rapidesparish",391,0,1.5,0,80.6,0.5,17.4,0,0,4.3,1.5,71301,1,1076,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"Rosenthal Montessori Elementary School",1,80.6,-1.48376223300434,1,97,"LA",2.20129e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","6","3","-",9,"4","2","-"
"saintpaulmusicacademy","MN","st.paulpublicschooldistrict",631,0,61,0,19.2,9.8,5.5,4.8,57,12.4,1,55117,0,4491,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"SAINT PAUL MUSIC ACADEMY",1,91.5,-1.96236602689233,1,46,"MN",273384004491,2017,"Students absent 15 or more school dates during school year","F","-","2","-","5","15","4","8",34,"5","-","5"
"saintpaulmusicacademy","MN","st.paulpublicschooldistrict",631,0,61,0,19.2,9.8,5.5,4.8,57,12.4,1,55117,0,4491,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"SAINT PAUL MUSIC ACADEMY",1,91.5,-1.96236602689233,1,46,"MN",273384004491,2017,"Students absent 15 or more school dates during school year","M","-","5","-","7","15","3","4",34,"10","-","8"
"sandsmontessorielementaryschool","OH","cincinnaticity",703,0,1.8,0,14.5,1.6,72.7,9.2,0.9,11.7,4.4,45230,1,372,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"Sands Montessori Elementary School",1,19.5,0.47659319741516,1,98,"OH",3.90438e+11,2017,"Students absent 15 or more school dates during school year","F","-","1","-","-","7","11","2",21,"3","-","1"
"sandsmontessorielementaryschool","OH","cincinnaticity",703,0,1.8,0,14.5,1.6,72.7,9.2,0.9,11.7,4.4,45230,1,372,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"Sands Montessori Elementary School",1,19.5,0.47659319741516,1,98,"OH",3.90438e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","1","8","17","4",30,"9","-","-"
"school15-children'sschoolofrochester(the)","NY","rochestercityschooldistrict",347,0,25.4,0,39.5,15,19.6,1,37.2,12.1,1.2,14605,0,1623,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"SCHOOL 15-CHILDREN'S SCHOOL OF ROCHESTER (THE)",1,85.1,-0.790300778827529,1,84,"NY",362475001623,2017,"Students absent 15 or more school dates during school year","M","-","5.00","-","20","15","9","-",49,"26","1.00","11"
"school15-children'sschoolofrochester(the)","NY","rochestercityschooldistrict",347,0,25.4,0,39.5,15,19.6,1,37.2,12.1,1.2,14605,0,1623,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"SCHOOL 15-CHILDREN'S SCHOOL OF ROCHESTER (THE)",1,85.1,-0.790300778827529,1,84,"NY",362475001623,2017,"Students absent 15 or more school dates during school year","F","-","4.00","-","17","25","6","-",52,"7","2.00","7"
"school17","NY","yonkerscityschooldistrict",449,0.4,4.5,0,20,60.1,12.5,2.4,14.5,18.3,0,10704,0,4261,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"SCHOOL 17",1,58.4,-1.5117091164448,1,99,"NY",363192004261,2017,"Students absent 15 or more school dates during school year","F","2.00","2.00","-","48","9","4","5.00",70,"10","-","8.00"
"school17","NY","yonkerscityschooldistrict",449,0.4,4.5,0,20,60.1,12.5,2.4,14.5,18.3,0,10704,0,4261,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"SCHOOL 17",1,58.4,-1.5117091164448,1,99,"NY",363192004261,2017,"Students absent 15 or more school dates during school year","M","-","1.00","-","54","17","15","1.00",88,"31","-","8.00"
"school21","NY","yonkerscityschooldistrict",461,0.7,7.4,0,14.3,52.7,22.8,2,16.3,8,0,10705,0,4264,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"SCHOOL 21",1,62.8,-1.20095472551079,1,26,"NY",363192004264,2017,"Students absent 15 or more school dates during school year","F","-","4.00","-","42","8","12","2.00",68,"3","-","6.00"
"school21","NY","yonkerscityschooldistrict",461,0.7,7.4,0,14.3,52.7,22.8,2,16.3,8,0,10705,0,4264,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"SCHOOL 21",1,62.8,-1.20095472551079,1,26,"NY",363192004264,2017,"Students absent 15 or more school dates during school year","M","1.00","5.00","1.00","37","23","16","3.00",86,"20","-","14.00"
"school29","NY","yonkerscityschooldistrict",638,0.2,7.2,0,27.9,50,14.3,0.9,6.6,27.9,0.9,12205,0,4271,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"SCHOOL 29",1,61.4,-1.10284862629955,1,76,"NY",363192004271,2017,"Students absent 15 or more school dates during school year","F","1.00","1.00","-","44","21","6","-",73,"7","-","3.00"
"school29","NY","yonkerscityschooldistrict",638,0.2,7.2,0,27.9,50,14.3,0.9,6.6,27.9,0.9,12205,0,4271,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"SCHOOL 29",1,61.4,-1.10284862629955,1,76,"NY",363192004271,2017,"Students absent 15 or more school dates during school year","M","-","4.00","-","55","25","9","2.00",95,"24","-","8.00"
